sample_name,defect_type,source_image,output_image,output_mask,metadata,mask_pixels,mask_area_ratio
leather_trad_cut_010,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\021.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_010_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_010.json,5472,0.005218505859375
leather_trad_cut_011,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\041.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_011_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_011.json,3372,0.003215789794921875
leather_trad_cut_012,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\069.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_012_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_012.json,5519,0.005263328552246094
leather_trad_cut_013,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\095.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_013_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_013.json,3695,0.0035238265991210938
leather_trad_cut_014,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\195.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_014_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_014.json,3539,0.0033750534057617188
leather_trad_cut_015,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\226.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_015_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_015.json,3663,0.0034933090209960938
leather_trad_cut_016,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\036.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_016_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_016.json,5206,0.0049648284912109375
leather_trad_cut_017,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\101.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_017_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_017.json,3414,0.0032558441162109375
leather_trad_cut_018,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\229.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_018_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_018.json,3359,0.0032033920288085938
leather_trad_cut_019,cut,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\036.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\images\leather_trad_cut_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\masks\leather_trad_cut_019_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage11_leather_precision_cut_fix\traditional\leather\metadata\leather_trad_cut_019.json,3367,0.0032110214233398438
