sample_name,defect_type,source_image,source_mask,traditional_image,conditioning_image,output_image,output_mask,metadata,seed,model_id,variant,prompt,synthetic_source,accepted,reject_reasons,mask_area_ratio,inside_mean_abs_diff,outside_mean_abs_diff,outside_p95_abs_diff
leather_diff_fold_020,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\128.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_000.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_020.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_020_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_020.json,524,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.04739570617675781,9.851255416870117,6.749555587768555,16.0
leather_diff_fold_021,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\206.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_001.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_021.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_021_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_021.json,525,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.0729055404663086,6.924679756164551,5.637896537780762,13.0
leather_diff_fold_022,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_002.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_022.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_022_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_022.json,526,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.0648965835571289,7.637437343597412,6.393872261047363,15.333333015441895
leather_diff_fold_023,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\123.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_003.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_023.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_023_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_023.json,527,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.04464149475097656,7.847838878631592,6.7375593185424805,16.0
leather_diff_fold_024,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\132.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_004.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_024.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_024_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_024.json,528,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.050540924072265625,7.142079830169678,5.5868988037109375,13.0
leather_diff_fold_025,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\040.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_005.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_025.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_025_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_025.json,529,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.06430435180664062,8.642902374267578,6.20187520980835,14.666666984558105
leather_diff_fold_026,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\102.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_006.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_026.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_026_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_026.json,530,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.06735801696777344,7.9294352531433105,6.631927967071533,16.0
leather_diff_fold_027,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\156.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_007.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_027.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_027_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_027.json,531,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.06410789489746094,9.068499565124512,7.495713710784912,18.0
leather_diff_fold_028,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\128.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_008_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_008.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_028.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_028_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_028.json,532,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.02486705780029297,8.00428295135498,6.694334506988525,16.0
leather_diff_fold_029,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\220.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_009_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_009.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_029.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_029_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_029.json,533,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.04548454284667969,7.853672027587891,6.021289348602295,14.0
leather_diff_glue_030,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\231.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_000.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_030.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_030_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_030.json,534,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.007328987121582031,9.612794876098633,6.507706165313721,15.666666984558105
leather_diff_glue_031,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\229.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_001.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_031.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_031_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_031.json,535,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.012193679809570312,8.223213195800781,6.493793964385986,15.333333015441895
leather_diff_glue_032,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\238.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_002.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_032.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_032_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_032.json,536,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.0188140869140625,28.92660140991211,6.6742658615112305,16.0
leather_diff_glue_033,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\058.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_003.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_033.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_033_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_033.json,537,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.023118019104003906,39.70592498779297,5.973672866821289,14.0
leather_diff_glue_034,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\117.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_004.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_034.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_034_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_034.json,538,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect",diffusion,1,,0.00894927978515625,10.289642333984375,6.327800750732422,15.0
