sample_name,defect_type,source_image,output_image,output_mask,metadata,mask_pixels,mask_area_ratio
tile_trad_glue_strip_002,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\195.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_glue_strip_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_glue_strip_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_glue_strip_002.json,13796,0.01955215419501134
tile_trad_glue_strip_003,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\081.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_glue_strip_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_glue_strip_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_glue_strip_003.json,19017,0.0269515306122449
tile_trad_glue_strip_004,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\039.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_glue_strip_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_glue_strip_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_glue_strip_004.json,17556,0.024880952380952382
tile_trad_glue_strip_005,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\159.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_glue_strip_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_glue_strip_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_glue_strip_005.json,21631,0.030656179138321995
tile_trad_glue_strip_006,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\151.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_glue_strip_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_glue_strip_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_glue_strip_006.json,12378,0.017542517006802722
tile_trad_glue_strip_007,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\062.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_glue_strip_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_glue_strip_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_glue_strip_007.json,18574,0.026323696145124715
tile_trad_gray_stroke_000,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\096.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_000.json,40350,0.057185374149659865
tile_trad_gray_stroke_001,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\046.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_001.json,22973,0.03255810657596372
tile_trad_gray_stroke_002,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\108.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_002.json,36122,0.05119331065759637
tile_trad_gray_stroke_003,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\168.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_003.json,9498,0.013460884353741497
tile_trad_gray_stroke_004,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\159.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_004.json,30491,0.04321286848072562
tile_trad_gray_stroke_005,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\215.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_005.json,33245,0.04711592970521542
tile_trad_gray_stroke_006,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_006.json,49354,0.06994614512471656
tile_trad_gray_stroke_007,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\033.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_gray_stroke_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_gray_stroke_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_gray_stroke_007.json,16788,0.02379251700680272
tile_trad_oil_000,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\134.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_000.json,31584,0.04476190476190476
tile_trad_oil_001,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\184.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_001.json,62225,0.08818735827664399
tile_trad_oil_002,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\029.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_002.json,44414,0.06294501133786848
tile_trad_oil_003,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\037.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_003.json,59823,0.08478316326530612
tile_trad_oil_004,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\205.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_004.json,49551,0.07022534013605441
tile_trad_oil_005,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\031.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_005.json,32431,0.045962301587301586
tile_trad_oil_006,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\087.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_006.json,68543,0.09714143990929705
tile_trad_oil_007,oil,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\181.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_oil_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_oil_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_oil_007.json,37624,0.053321995464852605
tile_trad_rough_000,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\194.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_000.json,16285,0.023079648526077096
tile_trad_rough_001,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\164.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_001.json,23931,0.03391581632653061
tile_trad_rough_002,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\075.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_002.json,29414,0.04168650793650794
tile_trad_rough_003,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\185.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_003.json,29978,0.042485827664399095
tile_trad_rough_004,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\109.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_004.json,19547,0.02770266439909297
tile_trad_rough_005,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\103.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_005.json,19800,0.02806122448979592
tile_trad_rough_006,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\052.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_006.json,10051,0.014244614512471655
tile_trad_rough_007,rough,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\039.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\images\tile_trad_rough_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\masks\tile_trad_rough_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v2\tile\metadata\tile_trad_rough_007.json,17413,0.02467828798185941
