sample_name,defect_type,source_image,source_mask,traditional_image,conditioning_image,output_image,output_mask,metadata,seed,model_id,variant,prompt,synthetic_source,accepted,reject_reasons,mask_area_ratio,inside_mean_abs_diff,outside_mean_abs_diff,outside_p95_abs_diff
tile_diff_glue_strip_010,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\115.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_000.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_010_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_010.json,214,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.03062925170068027,68.48616790771484,7.233494758605957,17.33333396911621
tile_diff_glue_strip_011,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\107.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_001.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_011_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_011.json,215,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.0321187641723356,43.13294982910156,6.194782257080078,14.666666984558105
tile_diff_glue_strip_012,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\093.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_002.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_012_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_012.json,216,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.028822278911564626,54.78995895385742,6.051446437835693,14.666666984558105
tile_diff_glue_strip_013,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\201.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_003.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_013_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_013.json,217,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.018367346938775512,49.92978286743164,6.50954008102417,15.333333015441895
tile_diff_glue_strip_014,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\209.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_004.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_014_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_014.json,218,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.018561507936507935,56.191158294677734,6.165510654449463,15.0
tile_diff_glue_strip_015,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_005.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_015_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_015.json,219,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.031546201814058955,30.116806030273438,6.995603084564209,17.0
tile_diff_glue_strip_016,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\077.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_006.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_016_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_016.json,220,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.027382369614512472,50.62196731567383,6.225333213806152,15.0
tile_diff_glue_strip_017,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_007.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_017_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_017.json,221,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.03268990929705216,55.59584426879883,5.953556060791016,14.666666984558105
tile_diff_glue_strip_018,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\212.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_008_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_008.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_018_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_018.json,222,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.026082766439909297,49.46870422363281,7.055368423461914,17.0
tile_diff_glue_strip_019,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\214.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_glue_strip_009_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_glue_strip_009.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_glue_strip_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_glue_strip_019_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_glue_strip_019.json,223,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue strip defect on industrial ceramic tile surface, inspection image, natural texture",diffusion,1,,0.0326984126984127,53.6112060546875,7.025616645812988,17.33333396911621
tile_diff_gray_stroke_020,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\205.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_gray_stroke_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_gray_stroke_000.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_gray_stroke_020.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_gray_stroke_020_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_gray_stroke_020.json,224,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic dark gray black irregular smudge stain defect on industrial ceramic tile surface, rough local contamination, inspection image, visible defect region",diffusion,1,,0.07437641723356009,40.66647720336914,6.2733001708984375,15.0
tile_diff_gray_stroke_021,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\120.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_gray_stroke_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_gray_stroke_001.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_gray_stroke_021.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_gray_stroke_021_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_gray_stroke_021.json,225,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic dark gray black irregular smudge stain defect on industrial ceramic tile surface, rough local contamination, inspection image, visible defect region",diffusion,1,,0.0654407596371882,37.280338287353516,6.660055160522461,16.0
tile_diff_gray_stroke_022,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\214.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_gray_stroke_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_gray_stroke_002.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_gray_stroke_022.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_gray_stroke_022_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_gray_stroke_022.json,226,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic dark gray black irregular smudge stain defect on industrial ceramic tile surface, rough local contamination, inspection image, visible defect region",diffusion,1,,0.03389030612244898,37.3026123046875,7.117093563079834,17.33333396911621
tile_diff_gray_stroke_023,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\masks\tile_trad_gray_stroke_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\traditional\tile\images\tile_trad_gray_stroke_003.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\images\tile_diff_gray_stroke_023.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\masks\tile_diff_gray_stroke_023_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage7_synthetic\diffusion\tile\metadata\tile_diff_gray_stroke_023.json,227,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic dark gray black irregular smudge stain defect on industrial ceramic tile surface, rough local contamination, inspection image, visible defect region",diffusion,1,,0.042977607709750565,47.72892379760742,6.801846504211426,16.33333396911621
