sample_name,defect_type,source_image,output_image,output_mask,metadata,mask_pixels,mask_area_ratio
leather_trad_fold_010,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\094.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_010_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_010.json,21319,0.020331382751464844
leather_trad_fold_011,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\241.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_011_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_011.json,10742,0.010244369506835938
leather_trad_fold_012,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\099.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_012_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_012.json,13110,0.012502670288085938
leather_trad_fold_013,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\117.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_013_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_013.json,20080,0.0191497802734375
leather_trad_fold_014,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\109.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_014_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_014.json,9638,0.009191513061523438
leather_trad_fold_015,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\172.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_015_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_015.json,21516,0.020519256591796875
leather_trad_fold_016,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\197.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_016_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_016.json,19769,0.018853187561035156
leather_trad_fold_017,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\073.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_017_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_017.json,23517,0.02242755889892578
leather_trad_fold_018,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\067.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_018_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_018.json,8517,0.008122444152832031
leather_trad_fold_019,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\020.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\images\leather_trad_fold_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\masks\leather_trad_fold_019_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage12_leather_fold_fix\traditional\leather\metadata\leather_trad_fold_019.json,12183,0.011618614196777344
