sample_name,defect_type,source_image,output_image,output_mask,metadata,mask_pixels,mask_area_ratio,synthetic_source,accepted,reject_reasons,inside_mean_abs_diff,outside_mean_abs_diff,outside_p95_abs_diff,source_mask,traditional_image,conditioning_image,seed,model_id,variant,prompt
tile_trad_crack_012,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\204.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_012_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_012.json,6898,0.00977607709750567,traditional,1,,95.36126708984375,0.03409179300069809,0.0,,,,,,,
tile_trad_crack_013,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\101.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_013_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_013.json,3600,0.00510204081632653,traditional,1,,88.73916625976562,0.0251044612377882,0.0,,,,,,,
tile_trad_crack_014,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\227.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_014_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_014.json,3579,0.005072278911564626,traditional,1,,88.30259704589844,0.04278314858675003,0.0,,,,,,,
tile_trad_crack_015,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\079.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_015_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_015.json,5849,0.008289399092970521,traditional,1,,88.20333862304688,0.10585907101631165,0.0,,,,,,,
tile_trad_crack_016,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\157.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_016_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_016.json,5174,0.0073327664399092975,traditional,1,,77.86812591552734,0.05961180850863457,0.0,,,,,,,
tile_trad_crack_017,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\076.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_017_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_017.json,2942,0.004169501133786848,traditional,1,,66.36245727539062,0.07010428607463837,0.0,,,,,,,
tile_trad_crack_018,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\047.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_018_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_018.json,6782,0.009611678004535147,traditional,1,,87.939453125,0.029894284904003143,0.0,,,,,,,
tile_trad_crack_019,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\127.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_019_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_019.json,6545,0.00927579365079365,traditional,1,,104.52690887451172,0.0397031232714653,0.0,,,,,,,
tile_trad_glue_strip_000,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\079.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_000.json,26363,0.0373625283446712,traditional,1,,52.51287841796875,0.00963728316128254,0.0,,,,,,,
tile_trad_glue_strip_001,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\135.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_001.json,12816,0.018163265306122448,traditional,1,,50.19252395629883,0.009415152482688427,0.0,,,,,,,
tile_trad_glue_strip_002,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\202.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_002.json,18677,0.02646967120181406,traditional,1,,60.92723846435547,0.017325086519122124,0.0,,,,,,,
tile_trad_glue_strip_003,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\067.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_003.json,13643,0.01933531746031746,traditional,1,,41.12211227416992,0.006291817408055067,0.0,,,,,,,
tile_trad_glue_strip_004,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\133.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_004.json,22294,0.03159580498866213,traditional,1,,55.24059295654297,0.018625622615218163,0.0,,,,,,,
tile_trad_glue_strip_005,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\150.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_005.json,18490,0.0262046485260771,traditional,1,,67.72368621826172,0.01548806019127369,0.0,,,,,,,
tile_trad_glue_strip_006,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\175.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_006.json,23037,0.032648809523809524,traditional,1,,48.40410614013672,0.016535712406039238,0.0,,,,,,,
tile_trad_glue_strip_007,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\117.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_007.json,23872,0.03383219954648526,traditional,1,,60.506324768066406,0.019916053861379623,0.0,,,,,,,
tile_trad_glue_strip_008,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\072.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_008.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_008_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_008.json,13268,0.018803854875283448,traditional,1,,60.94536209106445,0.007395775988698006,0.0,,,,,,,
tile_trad_glue_strip_009,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_009.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_009_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_009.json,30668,0.043463718820861676,traditional,1,,49.282196044921875,0.01050377357751131,0.0,,,,,,,
tile_trad_glue_strip_010,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\142.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_010_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_010.json,18817,0.026668083900226756,traditional,1,,45.146034240722656,0.00906496774405241,0.0,,,,,,,
tile_trad_glue_strip_011,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\096.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_011_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_011.json,25360,0.035941043083900226,traditional,1,,53.02201461791992,0.01707828789949417,0.0,,,,,,,
tile_trad_glue_strip_012,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\213.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_012_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_012.json,32008,0.04536281179138322,traditional,1,,55.36249542236328,0.014806194230914116,0.0,,,,,,,
tile_trad_glue_strip_013,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_013_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_013.json,13353,0.018924319727891156,traditional,1,,47.63291931152344,0.006228027865290642,0.0,,,,,,,
tile_trad_glue_strip_014,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\119.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_014_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_014.json,21591,0.030599489795918366,traditional,1,,73.4607925415039,0.015254185535013676,0.0,,,,,,,
tile_trad_glue_strip_015,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\174.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_015_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_015.json,13554,0.01920918367346939,traditional,1,,49.83962631225586,0.006535692606121302,0.0,,,,,,,
tile_trad_glue_strip_016,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\188.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_016_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_016.json,29620,0.04197845804988662,traditional,1,,47.91120147705078,0.014556150883436203,0.0,,,,,,,
tile_trad_glue_strip_017,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\077.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_017_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_017.json,16342,0.023160430839002266,traditional,1,,59.49205017089844,0.010067831724882126,0.0,,,,,,,
tile_trad_glue_strip_018,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\009.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_018_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_018.json,24198,0.03429421768707483,traditional,1,,42.46235275268555,0.014129203744232655,0.0,,,,,,,
tile_trad_glue_strip_019,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\153.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_019_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_019.json,13435,0.019040532879818595,traditional,1,,44.84440994262695,0.010698315687477589,0.0,,,,,,,
tile_trad_gray_stroke_000,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\156.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_000.json,13169,0.018663548752834467,traditional,1,,27.8480281829834,0.014853467233479023,0.0,,,,,,,
tile_trad_gray_stroke_001,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\095.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_001.json,10474,0.014844104308390022,traditional,1,,30.183025360107422,0.013245080597698689,0.0,,,,,,,
