source,image_path,mask_path,area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_aspect_ratio,bbox_fill_ratio,inside_gray,outside_gray,inside_minus_outside
real,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\wood\test\scratch\020.png,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\wood\ground_truth\scratch\020_mask.png,0.02409839630126953,0.72265625,0.861328125,0.8390022675736961,0.03871575657289943,155.64117431640625,143.60671997070312,12.034454345703125
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_000_mask.png,0.0021886825561523438,0.6884765625,0.654296875,1.0522388059701493,0.004858685296919657,144.57821655273438,125.25183868408203,19.326377868652344
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_001_mask.png,0.00032138824462890625,0.16796875,0.06640625,2.5294117647058822,0.028813269493844048,152.05638122558594,137.33145141601562,14.724929809570312
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_002_mask.png,0.0015954971313476562,0.685546875,0.353515625,1.9392265193370166,0.00658340022980907,132.10939025878906,124.72735595703125,7.3820343017578125
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_003_mask.png,0.0027332305908203125,0.6201171875,0.8388671875,0.7392316647264261,0.0052542326272079784,145.97068786621094,133.19273376464844,12.7779541015625
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_004_mask.png,0.0023174285888671875,0.572265625,0.5498046875,1.0408525754884548,0.0073654665704811495,138.99301147460938,133.56161499023438,5.431396484375
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_005_mask.png,0.0029582977294921875,0.6416015625,0.6162109375,1.0412044374009508,0.007482505843446295,142.85687255859375,125.03404235839844,17.822830200195312
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_006_mask.png,0.0029897689819335938,0.498046875,0.578125,0.8614864864864865,0.010383545310015898,140.64816284179688,136.13107299804688,4.51708984375
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_007_mask.png,0.0029296875,0.3076171875,0.6201171875,0.49606299212598426,0.015358080239970004,140.7360076904297,136.0723876953125,4.6636199951171875
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_008.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_008_mask.png,0.001865386962890625,0.564453125,0.287109375,1.965986394557823,0.0115104865475602,130.71165466308594,128.2593231201172,2.45233154296875
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_009.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_009_mask.png,0.0022115707397460938,0.31640625,0.8076171875,0.39177750906892383,0.0086546643378566,145.894775390625,132.91793823242188,12.976837158203125
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_010_mask.png,0.0008687973022460938,0.16796875,0.0712890625,2.356164383561644,0.07255495380694489,142.04281616210938,133.73045349121094,8.312362670898438
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_011_mask.png,0.0027065277099609375,0.8154296875,0.6396484375,1.2748091603053435,0.005189011290396306,128.1842803955078,128.4982147216797,-0.313934326171875
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_012_mask.png,0.0023469924926757812,0.361328125,0.4306640625,0.8390022675736961,0.015082429368143654,139.24867248535156,135.23696899414062,4.0117034912109375
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_013_mask.png,0.0031986236572265625,0.609375,0.7568359375,0.8051612903225807,0.006935483870967742,138.58050537109375,129.07188415527344,9.508621215820312
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_014_mask.png,0.0010356903076171875,0.1181640625,0.158203125,0.7469135802469136,0.055402509947964494,139.0101318359375,138.1657257080078,0.8444061279296875
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_015_mask.png,0.0018930435180664062,0.5283203125,0.7998046875,0.6605616605616605,0.0044800137221579,141.46347045898438,129.07469177246094,12.388778686523438
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_016_mask.png,0.00041675567626953125,0.1435546875,0.1630859375,0.8802395209580839,0.01780113242901951,130.46681213378906,128.96646118164062,1.5003509521484375
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_017_mask.png,0.0036077499389648438,0.5869140625,0.2373046875,2.4732510288065845,0.02590332984121115,129.92308044433594,124.61531066894531,5.307769775390625
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_018_mask.png,0.0004863739013671875,0.1220703125,0.10546875,1.1574074074074074,0.03777777777777778,149.72549438476562,119.5273208618164,30.19817352294922
old_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\images\wood_trad_scratch_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\traditional\wood\masks\wood_trad_scratch_019_mask.png,0.0019350051879882812,0.7177734375,0.283203125,2.5344827586206895,0.009519117992024395,140.10301208496094,134.96826171875,5.1347503662109375
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_030.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_030_mask.png,0.0021886825561523438,0.6884765625,0.654296875,1.0522388059701493,0.004858685296919657,127.54945373535156,123.23194122314453,4.317512512207031
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_031.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_031_mask.png,0.00032138824462890625,0.16796875,0.06640625,2.5294117647058822,0.028813269493844048,143.66172790527344,135.27587890625,8.385848999023438
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_032.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_032_mask.png,0.0015954971313476562,0.685546875,0.353515625,1.9392265193370166,0.00658340022980907,125.15840148925781,122.93241119384766,2.2259902954101562
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_033.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_033_mask.png,0.0027332305908203125,0.6201171875,0.8388671875,0.7392316647264261,0.0052542326272079784,132.4319610595703,131.06817626953125,1.3637847900390625
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_034.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_034_mask.png,0.0023174285888671875,0.572265625,0.5498046875,1.0408525754884548,0.0073654665704811495,134.0506134033203,131.77108764648438,2.2795257568359375
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_035.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_035_mask.png,0.0029582977294921875,0.6416015625,0.6162109375,1.0412044374009508,0.007482505843446295,129.2095489501953,123.3365478515625,5.8730010986328125
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_036.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_036_mask.png,0.0029897689819335938,0.498046875,0.578125,0.8614864864864865,0.010383545310015898,134.1368408203125,134.08619689941406,0.0506439208984375
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_037.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_037_mask.png,0.0029296875,0.3076171875,0.6201171875,0.49606299212598426,0.015358080239970004,135.7135467529297,133.97572326660156,1.737823486328125
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_038.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_038_mask.png,0.001865386962890625,0.564453125,0.287109375,1.965986394557823,0.0115104865475602,121.34100341796875,126.81700134277344,-5.4759979248046875
old_diffusion,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\images\wood_diff_scratch_039.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage8_wood_synthetic\diffusion\wood\masks\wood_diff_scratch_039_mask.png,0.0022115707397460938,0.31640625,0.8076171875,0.39177750906892383,0.0086546643378566,131.28892517089844,130.86865234375,0.4202728271484375
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_000_mask.png,0.050780296325683594,0.9306640625,0.2138671875,4.351598173515982,0.2551280024148687,137.18287658691406,128.50721740722656,8.6756591796875
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_001_mask.png,0.0164794921875,0.5576171875,0.541015625,1.0306859205776173,0.05462580690030158,146.23928833007812,128.9082794189453,17.331008911132812
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_002_mask.png,0.030625343322753906,0.8896484375,0.31640625,2.8117283950617282,0.1087971432830562,133.42898559570312,131.84425354003906,1.5847320556640625
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_003_mask.png,0.05900764465332031,0.3251953125,0.8408203125,0.3867595818815331,0.21580465482904507,135.65093994140625,124.77360534667969,10.877334594726562
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_004_mask.png,0.0454559326171875,0.6953125,0.4912109375,1.415506958250497,0.13308910581455088,154.39686584472656,144.2669219970703,10.12994384765625
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_005_mask.png,0.050126075744628906,0.783203125,0.146484375,5.346666666666667,0.43691604322527017,145.16004943847656,124.8007583618164,20.359291076660156
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_006_mask.png,0.07068347930908203,1.0,1.0,1.0,0.07068347930908203,131.52610778808594,119.53984832763672,11.986259460449219
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_007_mask.png,0.03234672546386719,0.33203125,0.89453125,0.37117903930131,0.10890701258669407,134.9163055419922,125.94857788085938,8.967727661132812
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_008.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_008_mask.png,0.023939132690429688,1.0,0.1513671875,6.606451612903226,0.15815272177419354,144.95021057128906,133.50111389160156,11.4490966796875
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_009.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_009_mask.png,0.0288543701171875,0.3193359375,0.7255859375,0.44010767160161507,0.12453027440618042,127.085205078125,118.7433090209961,8.341896057128906
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_010_mask.png,0.026932716369628906,0.1796875,0.7470703125,0.24052287581699347,0.20063228189826654,133.73733520507812,121.01004028320312,12.727294921875
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_011_mask.png,0.10809993743896484,1.0,0.9580078125,1.0438328236493375,0.11283826293323139,143.360107421875,142.28585815429688,1.074249267578125
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_012_mask.png,0.03403663635253906,0.8173828125,0.3876953125,2.1083123425692696,0.10740650457884553,145.7548065185547,135.83230590820312,9.922500610351562
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_013_mask.png,0.01779460906982422,1.0,0.142578125,7.013698630136986,0.12480602525684932,131.06060791015625,131.15335083007812,-0.092742919921875
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_014_mask.png,0.14959239959716797,0.916015625,1.0,0.916015625,0.16330769422974414,142.2846221923828,127.32091522216797,14.963706970214844
new_traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\images\wood_trad_scratch_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage9_wood_scratch_fix\traditional\wood\masks\wood_trad_scratch_015_mask.png,0.022981643676757812,0.177734375,0.7626953125,0.2330345710627401,0.16953469066145122,123.1923828125,125.24639129638672,-2.0540084838867188
