sample_name,defect_type,source_image,output_image,output_mask,metadata,mask_pixels,mask_area_ratio
tile_trad_crack_010,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\050.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_010_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_010.json,2643,0.003745748299319728
tile_trad_crack_011,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_011_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_011.json,5218,0.007395124716553288
tile_trad_crack_012,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\204.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_012_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_012.json,6898,0.00977607709750567
tile_trad_crack_013,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\101.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_013_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_013.json,3600,0.00510204081632653
tile_trad_crack_014,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\227.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_014_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_014.json,3579,0.005072278911564626
tile_trad_crack_015,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\079.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_015_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_015.json,5849,0.008289399092970521
tile_trad_crack_016,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\157.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_016_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_016.json,5174,0.0073327664399092975
tile_trad_crack_017,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\076.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_017_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_017.json,2942,0.004169501133786848
tile_trad_crack_018,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\047.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_018_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_018.json,6782,0.009611678004535147
tile_trad_crack_019,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\127.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_crack_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_crack_019_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_crack_019.json,6545,0.00927579365079365
tile_trad_glue_strip_000,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\079.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_000.json,26363,0.0373625283446712
tile_trad_glue_strip_001,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\135.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_001.json,12816,0.018163265306122448
tile_trad_glue_strip_002,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\202.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_002.json,18677,0.02646967120181406
tile_trad_glue_strip_003,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\067.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_003.json,13643,0.01933531746031746
tile_trad_glue_strip_004,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\133.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_004.json,22294,0.03159580498866213
tile_trad_glue_strip_005,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\150.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_005.json,18490,0.0262046485260771
tile_trad_glue_strip_006,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\175.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_006.json,23037,0.032648809523809524
tile_trad_glue_strip_007,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\117.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_007.json,23872,0.03383219954648526
tile_trad_glue_strip_008,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\072.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_008.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_008_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_008.json,13268,0.018803854875283448
tile_trad_glue_strip_009,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_009.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_009_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_009.json,30668,0.043463718820861676
tile_trad_glue_strip_010,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\142.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_010.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_010_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_010.json,18817,0.026668083900226756
tile_trad_glue_strip_011,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\096.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_011_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_011.json,25360,0.035941043083900226
tile_trad_glue_strip_012,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\213.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_012.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_012_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_012.json,32008,0.04536281179138322
tile_trad_glue_strip_013,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_013.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_013_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_013.json,13353,0.018924319727891156
tile_trad_glue_strip_014,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\119.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_014.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_014_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_014.json,21591,0.030599489795918366
tile_trad_glue_strip_015,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\174.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_015.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_015_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_015.json,13554,0.01920918367346939
tile_trad_glue_strip_016,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\188.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_016.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_016_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_016.json,29620,0.04197845804988662
tile_trad_glue_strip_017,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\077.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_017_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_017.json,16342,0.023160430839002266
tile_trad_glue_strip_018,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\009.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_018.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_018_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_018.json,24198,0.03429421768707483
tile_trad_glue_strip_019,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\153.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_glue_strip_019.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_glue_strip_019_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_glue_strip_019.json,13435,0.019040532879818595
tile_trad_gray_stroke_000,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\156.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_000.json,13169,0.018663548752834467
tile_trad_gray_stroke_001,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\095.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_001.json,10474,0.014844104308390022
tile_trad_gray_stroke_002,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\148.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_002.json,10529,0.01492205215419501
tile_trad_gray_stroke_003,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\213.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_003.json,16277,0.02306831065759637
tile_trad_gray_stroke_004,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\121.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_004.json,7340,0.01040249433106576
tile_trad_gray_stroke_005,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\074.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_005.json,4892,0.006933106575963719
tile_trad_gray_stroke_006,gray_stroke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\032.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\images\tile_trad_gray_stroke_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\masks\tile_trad_gray_stroke_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\expanded_synthetic\traditional\tile\metadata\tile_trad_gray_stroke_006.json,7876,0.011162131519274376
